appid,time,count_4xx,cout_404
100520115,2018-11-25 01:00:00,1691,0
100520115,2018-11-25 02:00:00,1174,0
100520115,2018-11-25 03:00:00,1012,0
100520115,2018-11-25 04:00:00,856,0
100520115,2018-11-25 05:00:00,981,0
100520115,2018-11-25 06:00:00,1155,0
100520115,2018-11-25 07:00:00,2071,0
100520115,2018-11-25 08:00:00,4416,0
100520115,2018-11-25 09:00:00,7182,0
100520115,2018-11-25 10:00:00,8045,0
100520115,2018-11-25 11:00:00,7499,0
100520115,2018-11-25 12:00:00,6533,0
100520115,2018-11-25 13:00:00,7023,0
100520115,2018-11-25 14:00:00,7603,0
100520115,2018-11-25 15:00:00,7926,0
100520115,2018-11-25 17:00:00,7546,0
100520115,2018-11-25 18:00:00,7551,0
100520115,2018-11-25 19:00:00,8068,0
100520115,2018-11-25 20:00:00,7752,0
100520115,2018-11-25 21:00:00,7173,0
100520115,2018-11-25 22:00:00,5815,0
100520115,2018-11-25 23:00:00,3909,0
100520118,2018-11-25 00:00:00,89,0
100520118,2018-11-25 01:00:00,57,0
100520118,2018-11-25 02:00:00,49,0
100520118,2018-11-25 03:00:00,8,0
100520118,2018-11-25 04:00:00,27,0
100520118,2018-11-25 05:00:00,33,0
100520118,2018-11-25 06:00:00,24,0
100520118,2018-11-25 07:00:00,35,0
100520118,2018-11-25 08:00:00,61,0
100520118,2018-11-25 09:00:00,92,0
100520118,2018-11-25 10:00:00,121,0
100520118,2018-11-25 11:00:00,132,0
100520118,2018-11-25 12:00:00,133,0
100520118,2018-11-25 13:00:00,151,0
100520118,2018-11-25 14:00:00,173,0
100520118,2018-11-25 15:00:00,141,0
100520118,2018-11-25 17:00:00,115,0
100520118,2018-11-25 18:00:00,127,0
100520118,2018-11-25 19:00:00,168,0
100520118,2018-11-25 20:00:00,150,0
100520118,2018-11-25 21:00:00,166,0
100520118,2018-11-25 22:00:00,131,0
100520118,2018-11-25 23:00:00,107,0
100520120,2018-11-25 11:00:00,1,0
100520120,2018-11-25 18:00:00,3,0
100520120,2018-11-25 19:00:00,2,0
100520120,2018-11-25 21:00:00,10,0
100520123,2018-11-25 00:00:00,618,0
100520123,2018-11-25 01:00:00,375,0
100520123,2018-11-25 02:00:00,240,0
100520123,2018-11-25 03:00:00,215,0
100520123,2018-11-25 04:00:00,128,0
100520123,2018-11-25 05:00:00,136,0
100520123,2018-11-25 06:00:00,193,0
100520123,2018-11-25 07:00:00,289,0
100520123,2018-11-25 08:00:00,296,0
100520123,2018-11-25 09:00:00,392,0
100520123,2018-11-25 10:00:00,516,0
100520123,2018-11-25 11:00:00,527,0
100520123,2018-11-25 12:00:00,386,0
100520123,2018-11-25 13:00:00,246,0
100520123,2018-11-25 14:00:00,290,0
100520123,2018-11-25 15:00:00,229,0
100520123,2018-11-25 17:00:00,210,0
100520123,2018-11-25 18:00:00,203,0
100520123,2018-11-25 19:00:00,235,0
100520123,2018-11-25 20:00:00,296,0
100520123,2018-11-25 21:00:00,304,0
100520123,2018-11-25 22:00:00,342,0
100520123,2018-11-25 23:00:00,310,0
100520131,2018-11-25 20:00:00,2,0
100520131,2018-11-25 23:00:00,1,0
100520136,2018-11-25 00:00:00,55,0
100520136,2018-11-25 01:00:00,13,0
100520136,2018-11-25 02:00:00,18,0
100520136,2018-11-25 03:00:00,15,0
100520136,2018-11-25 04:00:00,6,0
100520136,2018-11-25 05:00:00,9,0
100520136,2018-11-25 06:00:00,26,0
100520136,2018-11-25 07:00:00,41,0
100520136,2018-11-25 08:00:00,46,0
100520136,2018-11-25 09:00:00,88,0
100520136,2018-11-25 10:00:00,100,0
100520136,2018-11-25 11:00:00,137,0
100520136,2018-11-25 12:00:00,106,0
100520136,2018-11-25 13:00:00,138,0
100520136,2018-11-25 14:00:00,181,0
100520136,2018-11-25 15:00:00,170,0
100520136,2018-11-25 17:00:00,153,0
100520136,2018-11-25 18:00:00,145,0
100520136,2018-11-25 19:00:00,143,0
100520136,2018-11-25 20:00:00,159,0
100520136,2018-11-25 21:00:00,143,0
100520136,2018-11-25 22:00:00,131,0
100520136,2018-11-25 23:00:00,128,0
100520145,2018-11-25 00:00:00,2372,0
100520145,2018-11-25 01:00:00,1499,0
100520145,2018-11-25 02:00:00,954,0
100520145,2018-11-25 03:00:00,751,0
100520145,2018-11-25 04:00:00,597,0
100520145,2018-11-25 05:00:00,470,0
100520145,2018-11-25 06:00:00,559,0
100520145,2018-11-25 07:00:00,1079,0
100520145,2018-11-25 08:00:00,2297,0
100520145,2018-11-25 09:00:00,3879,0
100520145,2018-11-25 10:00:00,5198,0
100520145,2018-11-25 11:00:00,5427,0
100520145,2018-11-25 12:00:00,4938,0
100520145,2018-11-25 13:00:00,5744,0
100520145,2018-11-25 14:00:00,6401,0
100520145,2018-11-25 15:00:00,6569,0
100520145,2018-11-25 17:00:00,5839,0
100520145,2018-11-25 18:00:00,5250,0
100520145,2018-11-25 19:00:00,5308,0
100520145,2018-11-25 20:00:00,5396,0
100520145,2018-11-25 21:00:00,4720,0
100520145,2018-11-25 22:00:00,4176,0
100520145,2018-11-25 23:00:00,3237,0
100520146,2018-11-25 00:00:00,5,0
100520146,2018-11-25 01:00:00,2,0
100520146,2018-11-25 02:00:00,2,0
100520146,2018-11-25 03:00:00,3,0
100520146,2018-11-25 04:00:00,3,0
100520146,2018-11-25 05:00:00,1,0
100520146,2018-11-25 06:00:00,2,0
100520146,2018-11-25 07:00:00,4,0
100520146,2018-11-25 08:00:00,4,0
100520146,2018-11-25 09:00:00,3,0
100520146,2018-11-25 10:00:00,2,0
100520146,2018-11-25 11:00:00,4,0
100520146,2018-11-25 12:00:00,2,0
100520146,2018-11-25 13:00:00,5,0
100520146,2018-11-25 14:00:00,3,0
100520146,2018-11-25 15:00:00,2,0
100520146,2018-11-25 17:00:00,4,0
100520146,2018-11-25 18:00:00,4,0
100520146,2018-11-25 19:00:00,2,0
100520146,2018-11-25 20:00:00,3,0
100520146,2018-11-25 21:00:00,1,0
100520146,2018-11-25 22:00:00,5,0
100520146,2018-11-25 23:00:00,1,0
100520147,2018-11-25 00:00:00,215,0
100520147,2018-11-25 01:00:00,147,0
100520147,2018-11-25 02:00:00,136,0
100520147,2018-11-25 03:00:00,116,0
100520147,2018-11-25 04:00:00,70,0
100520147,2018-11-25 05:00:00,126,0
100520147,2018-11-25 06:00:00,237,0
100520147,2018-11-25 07:00:00,152,0
100520147,2018-11-25 08:00:00,171,0
100520147,2018-11-25 09:00:00,243,0
100520147,2018-11-25 10:00:00,322,0
100520147,2018-11-25 11:00:00,339,0
100520147,2018-11-25 12:00:00,355,0
100520147,2018-11-25 13:00:00,343,0
100520147,2018-11-25 14:00:00,440,0
100520147,2018-11-25 15:00:00,421,0
100520147,2018-11-25 17:00:00,407,0
100520147,2018-11-25 18:00:00,355,0
100520147,2018-11-25 19:00:00,373,0
100520147,2018-11-25 20:00:00,403,0
100520147,2018-11-25 21:00:00,318,0
100520147,2018-11-25 22:00:00,271,0
100520147,2018-11-25 23:00:00,256,0
100520148,2018-11-25 00:00:00,276,0
100520148,2018-11-25 01:00:00,367,0
100520148,2018-11-25 02:00:00,116,0
100520148,2018-11-25 03:00:00,265,0
100520148,2018-11-25 04:00:00,48,0
100520148,2018-11-25 05:00:00,37,0
100520148,2018-11-25 06:00:00,54,0
100520148,2018-11-25 07:00:00,233,0
100520148,2018-11-25 08:00:00,386,0
100520148,2018-11-25 09:00:00,1136,0
100520148,2018-11-25 10:00:00,862,0
100520148,2018-11-25 11:00:00,777,0
100520148,2018-11-25 12:00:00,696,0
100520148,2018-11-25 13:00:00,883,0
100520148,2018-11-25 14:00:00,977,0
100520148,2018-11-25 15:00:00,1056,0
100520148,2018-11-25 17:00:00,706,0
100520148,2018-11-25 18:00:00,535,0
100520148,2018-11-25 19:00:00,1206,0
100520148,2018-11-25 20:00:00,855,0
100520148,2018-11-25 21:00:00,695,0
100520148,2018-11-25 22:00:00,855,0
100520148,2018-11-25 23:00:00,1198,0
100540002,2018-11-25 00:00:00,2218,0
100540002,2018-11-25 01:00:00,1094,0
100540002,2018-11-25 02:00:00,1277,0
100540002,2018-11-25 03:00:00,904,0
100540002,2018-11-25 04:00:00,416,0
100540002,2018-11-25 05:00:00,551,0
100540002,2018-11-25 06:00:00,1445,0
100540002,2018-11-25 07:00:00,1001,0
100540002,2018-11-25 08:00:00,1408,0
100540002,2018-11-25 09:00:00,1598,0
100540002,2018-11-25 10:00:00,1960,0
100540002,2018-11-25 11:00:00,2317,0
100540002,2018-11-25 12:00:00,2301,0
100540002,2018-11-25 13:00:00,2659,0
100540002,2018-11-25 14:00:00,2656,0
100540002,2018-11-25 15:00:00,2951,0
100540002,2018-11-25 17:00:00,2234,0
100540002,2018-11-25 18:00:00,2269,0
100540002,2018-11-25 19:00:00,2320,0
100540002,2018-11-25 20:00:00,3317,0
100540002,2018-11-25 21:00:00,5137,0
100540002,2018-11-25 22:00:00,3772,0
100540002,2018-11-25 23:00:00,2400,0
100540007,2018-11-25 00:00:00,2,0
100540007,2018-11-25 01:00:00,1,0
100540007,2018-11-25 02:00:00,3,0
100540007,2018-11-25 03:00:00,3,0
100540007,2018-11-25 04:00:00,2,0
100540007,2018-11-25 05:00:00,2,0
100540007,2018-11-25 06:00:00,1,0
100540007,2018-11-25 07:00:00,6,0
100540007,2018-11-25 08:00:00,3,0
100540007,2018-11-25 09:00:00,7,0
100540007,2018-11-25 10:00:00,13,0
100540007,2018-11-25 11:00:00,15,0
100540007,2018-11-25 12:00:00,3,0
100540007,2018-11-25 13:00:00,11,0
100540007,2018-11-25 14:00:00,13,0
100540007,2018-11-25 15:00:00,15,0
100540007,2018-11-25 17:00:00,5,0
100540007,2018-11-25 18:00:00,9,0
100540007,2018-11-25 19:00:00,17,0
100540007,2018-11-25 20:00:00,9,0
100540007,2018-11-25 21:00:00,10,0
100540007,2018-11-25 22:00:00,4,0
100540007,2018-11-25 23:00:00,5,0
100540008,2018-11-25 00:00:00,1648,0
100540008,2018-11-25 01:00:00,1177,0
100540008,2018-11-25 02:00:00,790,0
100540008,2018-11-25 03:00:00,517,0
100540008,2018-11-25 04:00:00,350,0
100540008,2018-11-25 05:00:00,349,0
100540008,2018-11-25 06:00:00,524,0
100540008,2018-11-25 07:00:00,831,0
100540008,2018-11-25 08:00:00,948,0
100540008,2018-11-25 09:00:00,1171,0
100540008,2018-11-25 10:00:00,1237,0
100540008,2018-11-25 11:00:00,1094,0
100540008,2018-11-25 12:00:00,1275,0
100540008,2018-11-25 13:00:00,1356,0
100540008,2018-11-25 14:00:00,1379,0
100540008,2018-11-25 15:00:00,1356,0
100540008,2018-11-25 17:00:00,946,0
100540008,2018-11-25 18:00:00,888,0
100540008,2018-11-25 19:00:00,991,0
100540008,2018-11-25 20:00:00,1011,0
100540008,2018-11-25 21:00:00,1105,0
100540008,2018-11-25 22:00:00,1313,0
100540008,2018-11-25 23:00:00,1256,0
100540009,2018-11-25 00:00:00,399,0
100540009,2018-11-25 01:00:00,213,0
100540009,2018-11-25 02:00:00,150,0
100540009,2018-11-25 03:00:00,180,0
100540009,2018-11-25 04:00:00,151,0
100540009,2018-11-25 05:00:00,205,0
100540009,2018-11-25 06:00:00,461,0
100540009,2018-11-25 07:00:00,1677,0
100540009,2018-11-25 08:00:00,4111,0
100540009,2018-11-25 09:00:00,3900,0
100540009,2018-11-25 10:00:00,3078,0
100540009,2018-11-25 11:00:00,2561,0
100540009,2018-11-25 12:00:00,2187,0
100540009,2018-11-25 13:00:00,2564,0
100540009,2018-11-25 14:00:00,2485,0
100540009,2018-11-25 15:00:00,2324,0
100540009,2018-11-25 17:00:00,2065,0
100540009,2018-11-25 18:00:00,2051,0
100540009,2018-11-25 19:00:00,2091,0
100540009,2018-11-25 20:00:00,2151,0
100540009,2018-11-25 21:00:00,1616,0
100540009,2018-11-25 22:00:00,1209,0
100540009,2018-11-25 23:00:00,732,0
100540010,2018-11-25 23:00:00,1,0
100540011,2018-11-25 11:00:00,1,0
100540011,2018-11-25 18:00:00,2,0
100540012,2018-11-25 00:00:00,18,0
100540012,2018-11-25 01:00:00,11,0
100540012,2018-11-25 02:00:00,12,0
100540012,2018-11-25 03:00:00,10,0
100540012,2018-11-25 04:00:00,12,0
100540012,2018-11-25 05:00:00,22,0
100540012,2018-11-25 06:00:00,14,0
100540012,2018-11-25 07:00:00,43,0
100540012,2018-11-25 08:00:00,36,0
100540012,2018-11-25 09:00:00,36,0
100540012,2018-11-25 10:00:00,70,0
100540012,2018-11-25 11:00:00,55,0
100540012,2018-11-25 12:00:00,41,0
100540012,2018-11-25 13:00:00,59,0
100540012,2018-11-25 14:00:00,69,0
100540012,2018-11-25 15:00:00,63,0
100540012,2018-11-25 17:00:00,29,0
100540012,2018-11-25 18:00:00,38,0
100540012,2018-11-25 19:00:00,47,0
100540012,2018-11-25 20:00:00,41,0
100540012,2018-11-25 21:00:00,48,0
100540012,2018-11-25 22:00:00,24,0
100540012,2018-11-25 23:00:00,44,0
100540014,2018-11-25 14:00:00,3,0
100540016,2018-11-25 09:00:00,1,0
100540016,2018-11-25 10:00:00,1,0
100540016,2018-11-25 12:00:00,1,0
100540016,2018-11-25 14:00:00,1,0
100540016,2018-11-25 21:00:00,1,0
100540016,2018-11-25 23:00:00,1,0
100540018,2018-11-25 09:00:00,1,0
100540018,2018-11-25 11:00:00,1,0
100540018,2018-11-25 21:00:00,3,0
100540018,2018-11-25 23:00:00,2,0
100540020,2018-11-25 00:00:00,1,0
100540020,2018-11-25 01:00:00,1,0
100540020,2018-11-25 02:00:00,1,0
100540020,2018-11-25 06:00:00,2,0
100540020,2018-11-25 07:00:00,3,0
100540020,2018-11-25 08:00:00,2,0
100540020,2018-11-25 09:00:00,3,0
100540020,2018-11-25 10:00:00,6,0
100540020,2018-11-25 11:00:00,4,0
100540020,2018-11-25 13:00:00,5,0
100540020,2018-11-25 14:00:00,2,0
100540020,2018-11-25 15:00:00,6,0
100540020,2018-11-25 17:00:00,2,0
100540020,2018-11-25 19:00:00,4,0
100540020,2018-11-25 20:00:00,1,0
100540020,2018-11-25 21:00:00,4,0
100540020,2018-11-25 23:00:00,1,0
100540022,2018-11-25 00:00:00,203,0
100540022,2018-11-25 01:00:00,411,0
100540022,2018-11-25 02:00:00,177,0
100540022,2018-11-25 04:00:00,27,0
100540022,2018-11-25 05:00:00,68,0
100540022,2018-11-25 07:00:00,4,0
100540022,2018-11-25 08:00:00,1,0
100540022,2018-11-25 09:00:00,1326,0
100540022,2018-11-25 10:00:00,2937,0
100540022,2018-11-25 11:00:00,1370,0
100540022,2018-11-25 12:00:00,2206,0
100540022,2018-11-25 13:00:00,2,0
100540022,2018-11-25 17:00:00,2,0
100540022,2018-11-25 19:00:00,1,0
100540022,2018-11-25 20:00:00,993,0
100540022,2018-11-25 21:00:00,1813,0
100540022,2018-11-25 22:00:00,535,0
100540022,2018-11-25 23:00:00,765,0
100540026,2018-11-25 00:00:00,61,0
100540026,2018-11-25 01:00:00,51,0
100540026,2018-11-25 02:00:00,31,0
100540026,2018-11-25 03:00:00,25,0
100540026,2018-11-25 04:00:00,26,0
100540026,2018-11-25 05:00:00,21,0
100540026,2018-11-25 06:00:00,39,0
100540026,2018-11-25 07:00:00,52,0
100540026,2018-11-25 08:00:00,42,0
100540026,2018-11-25 09:00:00,93,0
100540026,2018-11-25 10:00:00,72,0
100540026,2018-11-25 11:00:00,74,0
100540026,2018-11-25 12:00:00,75,0
100540026,2018-11-25 13:00:00,79,0
100540026,2018-11-25 14:00:00,76,0
100540026,2018-11-25 15:00:00,78,0
100540026,2018-11-25 17:00:00,83,0
100540026,2018-11-25 18:00:00,72,0
100540026,2018-11-25 19:00:00,90,0
100540026,2018-11-25 20:00:00,90,0
100540026,2018-11-25 21:00:00,84,0
100540026,2018-11-25 22:00:00,86,0
100540026,2018-11-25 23:00:00,70,0
200742602,2018-11-25 21:00:00,1,0
